 1.666666666666667e-01  0.000000000000000e+00  2.975206611570247e-01 -5.616729303881129e-12  0.000000000000000e+00  1.331956767103293e-11  3.361111111111111e+00 -6.306510869080739e-11  0.000000000000000e+00  1.861950593706752e-10  3.361111111111111e+00 -6.306510869080739e-11  0.000000000000000e+00  1.861950593706752e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.616729303881129e-12  0.000000000000000e+00 -1.331956767103293e-11  0.000000000000000e+00  6.306510869080739e-11  0.000000000000000e+00 -1.861950593706752e-10  0.000000000000000e+00  6.306510869080739e-11  0.000000000000000e+00 -1.861950593706752e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 1.833333333333333e-01  0.000000000000000e+00  3.030047975759616e-01 -8.106237903149349e-12  0.000000000000000e+00  1.368483104613460e-11  3.300277777777777e+00 -7.242428878839746e-11  0.000000000000000e+00  1.080842082501476e-10  3.300277777777778e+00 -7.026468296089661e-11  0.000000000000000e+00  5.543343561953407e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.106237903149349e-12  0.000000000000000e+00 -1.368483104613460e-11  0.000000000000000e+00  7.242428878839746e-11  0.000000000000000e+00 -1.080842082501476e-10  0.000000000000000e+00  7.026468296089661e-11  0.000000000000000e+00 -5.543343561953407e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.000000000000000e-01  0.000000000000000e+00  3.086419753086420e-01 -8.729850176081300e-12  0.000000000000000e+00  8.679390539612086e-12  3.240000000000000e+00 -9.596456962412958e-11  0.000000000000000e+00  1.280908712431028e-10  3.240000000000000e+00 -9.596456962412958e-11  0.000000000000000e+00  1.280908712431028e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.729850176081300e-12  0.000000000000000e+00 -8.679390539612086e-12  0.000000000000000e+00  9.596456962412958e-11  0.000000000000000e+00 -1.280908712431028e-10  0.000000000000000e+00  9.596456962412958e-11  0.000000000000000e+00 -1.280908712431028e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.166666666666667e-01  0.000000000000000e+00  3.144379421783562e-01 -7.657319223142167e-12  0.000000000000000e+00  2.769817708525579e-11  3.180277777777778e+00 -3.285816063680613e-11  0.000000000000000e+00  1.025211027183559e-10  3.180277777777778e+00 -8.185674360561279e-11  0.000000000000000e+00  1.665263482664159e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  7.657319223142167e-12  0.000000000000000e+00 -2.769817708525579e-11  0.000000000000000e+00  3.285816063680613e-11  0.000000000000000e+00 -1.025211027183559e-10  0.000000000000000e+00  8.185674360561279e-11  0.000000000000000e+00 -1.665263482664159e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.333333333333333e-01  0.000000000000000e+00  3.203987184051264e-01 -7.628286891048219e-12  0.000000000000000e+00  1.226929668973753e-11  3.121111111111111e+00 -6.373968020056964e-11  0.000000000000000e+00  1.002122829163454e-10  3.121111111111111e+00 -8.045786259458509e-11  0.000000000000000e+00  1.060240784056532e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  7.628286891048219e-12  0.000000000000000e+00 -1.226929668973753e-11  0.000000000000000e+00  6.373968020056964e-11  0.000000000000000e+00 -1.002122829163454e-10  0.000000000000000e+00  8.045786259458509e-11  0.000000000000000e+00 -1.060240784056532e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.500000000000000e-01  0.000000000000000e+00  3.265306122448979e-01 -7.989775507866170e-12  0.000000000000000e+00  1.992678244633339e-11  3.062500000000000e+00 -1.130211479960508e-10  0.000000000000000e+00  1.236939439763773e-10  3.062500000000000e+00 -1.130211479960508e-10  0.000000000000000e+00  1.236939439763773e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  7.989775507866170e-12  0.000000000000000e+00 -1.992678244633339e-11  0.000000000000000e+00  1.130211479960508e-10  0.000000000000000e+00 -1.236939439763773e-10  0.000000000000000e+00  1.130211479960508e-10  0.000000000000000e+00 -1.236939439763773e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.666666666666667e-01  0.000000000000000e+00  3.328402366863906e-01 -5.841549466367724e-12  0.000000000000000e+00  1.731575993701995e-11  3.004444444444445e+00 -6.359224258289942e-11  0.000000000000000e+00  1.360476176159864e-10  3.004444444444445e+00 -6.359224258289942e-11  0.000000000000000e+00  1.360476176159864e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.841549466367724e-12  0.000000000000000e+00 -1.731575993701995e-11  0.000000000000000e+00  6.359224258289942e-11  0.000000000000000e+00 -1.360476176159864e-10  0.000000000000000e+00  6.359224258289942e-11  0.000000000000000e+00 -1.360476176159864e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 2.833333333333333e-01  0.000000000000000e+00  3.393345272881517e-01 -1.034666796684292e-11  0.000000000000000e+00  1.279570893686355e-11  2.946944444444445e+00 -5.641664913014210e-11  0.000000000000000e+00  1.338396060646119e-10  2.946944444444445e+00 -5.641664913014210e-11  0.000000000000000e+00  1.338396060646119e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.034666796684292e-11  0.000000000000000e+00 -1.279570893686355e-11  0.000000000000000e+00  5.641664913014210e-11  0.000000000000000e+00 -1.338396060646119e-10  0.000000000000000e+00  5.641664913014210e-11  0.000000000000000e+00 -1.338396060646119e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.000000000000000e-01  0.000000000000000e+00  3.460207612456747e-01 -8.371081605673680e-12  0.000000000000000e+00  2.197586557173281e-11  2.890000000000000e+00 -5.107070322196705e-11  0.000000000000000e+00  7.705214244424496e-11  2.890000000000000e+00 -5.107070322196705e-11  0.000000000000000e+00  7.705214244424496e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.371081605673680e-12  0.000000000000000e+00 -2.197586557173281e-11  0.000000000000000e+00  5.107070322196705e-11  0.000000000000000e+00 -7.705214244424496e-11  0.000000000000000e+00  5.107070322196705e-11  0.000000000000000e+00 -7.705214244424496e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.166666666666667e-01  0.000000000000000e+00  3.529065777864915e-01 -8.767542247767324e-12  0.000000000000000e+00  1.388200665530803e-11  2.833611111111111e+00 -5.771028099843534e-11  0.000000000000000e+00  1.719087094897986e-10  2.833611111111111e+00 -5.771028099843534e-11  0.000000000000000e+00  1.719087094897986e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.767542247767324e-12  0.000000000000000e+00 -1.388200665530803e-11  0.000000000000000e+00  5.771028099843534e-11  0.000000000000000e+00 -1.719087094897986e-10  0.000000000000000e+00  5.771028099843534e-11  0.000000000000000e+00 -1.719087094897986e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.333333333333333e-01  0.000000000000000e+00  3.599999999999999e-01 -9.362233210907789e-12  0.000000000000000e+00  2.751837646641775e-11  2.777777777777778e+00 -6.638645189127601e-11  0.000000000000000e+00  8.663292305755022e-11  2.777777777777778e+00 -6.638645189127601e-11  0.000000000000000e+00  8.663292305755022e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.362233210907789e-12  0.000000000000000e+00 -2.751837646641775e-11  0.000000000000000e+00  6.638645189127601e-11  0.000000000000000e+00 -8.663292305755022e-11  0.000000000000000e+00  6.638645189127601e-11  0.000000000000000e+00 -8.663292305755022e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.500000000000000e-01  0.000000000000000e+00  3.673094582185490e-01 -6.867395541121368e-12  0.000000000000000e+00  1.354688583532493e-11  2.722500000000000e+00 -5.930633761863646e-11  0.000000000000000e+00  5.857447860080356e-11  2.722500000000000e+00 -5.930633761863646e-11  0.000000000000000e+00  5.857447860080356e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.867395541121368e-12  0.000000000000000e+00 -1.354688583532493e-11  0.000000000000000e+00  5.930633761863646e-11  0.000000000000000e+00 -5.857447860080356e-11  0.000000000000000e+00  5.930633761863646e-11  0.000000000000000e+00 -5.857447860080356e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.666666666666666e-01  0.000000000000000e+00  3.748438150770512e-01 -1.124100812432971e-11  0.000000000000000e+00  1.905059443529922e-11  2.667777777777778e+00 -8.548495245008780e-11  0.000000000000000e+00  2.161160139735330e-11  2.667777777777778e+00 -8.548495245008780e-11  0.000000000000000e+00  2.161160139735330e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.124100812432971e-11  0.000000000000000e+00 -1.905059443529922e-11  0.000000000000000e+00  8.548495245008780e-11  0.000000000000000e+00 -2.161160139735330e-11  0.000000000000000e+00  8.548495245008780e-11  0.000000000000000e+00 -2.161160139735330e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 3.833333333333334e-01  0.000000000000000e+00  3.826123923902646e-01 -1.065753041373796e-11  0.000000000000000e+00  2.020233980104535e-11  2.613611111111111e+00 -3.962608019492109e-11  0.000000000000000e+00  7.477218844087474e-11  2.613611111111111e+00 -3.962608019492109e-11  0.000000000000000e+00  7.477218844087474e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.065753041373796e-11  0.000000000000000e+00 -2.020233980104535e-11  0.000000000000000e+00  3.962608019492109e-11  0.000000000000000e+00 -7.477218844087474e-11  0.000000000000000e+00  3.962608019492109e-11  0.000000000000000e+00 -7.477218844087474e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 4.000000000000000e-01  0.000000000000000e+00  3.906250000000001e-01 -7.800982082528662e-12  0.000000000000000e+00  1.933020410405106e-11  2.560000000000000e+00 -5.461631147340995e-11  0.000000000000000e+00  1.153401818498878e-10  2.560000000000000e+00 -5.461631147340995e-11  0.000000000000000e+00  1.153401818498878e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  7.800982082528662e-12  0.000000000000000e+00 -1.933020410405106e-11  0.000000000000000e+00  5.461631147340995e-11  0.000000000000000e+00 -1.153401818498878e-10  0.000000000000000e+00  5.461631147340995e-11  0.000000000000000e+00 -1.153401818498878e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 4.166666666666667e-01  0.000000000000000e+00  3.988919667590028e-01 -6.785350059601569e-12  0.000000000000000e+00  1.010153072300568e-11  2.506944444444444e+00 -5.840439243343098e-11  0.000000000000000e+00  7.154943304499284e-11  2.506944444444444e+00 -5.840439243343098e-11  0.000000000000000e+00  7.154943304499284e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.785350059601569e-12  0.000000000000000e+00 -1.010153072300568e-11  0.000000000000000e+00  5.840439243343098e-11  0.000000000000000e+00 -7.154943304499284e-11  0.000000000000000e+00  5.840439243343098e-11  0.000000000000000e+00 -7.154943304499284e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 4.333333333333333e-01  0.000000000000000e+00  4.074241738343143e-01 -7.317313421850713e-12  0.000000000000000e+00  1.784455916364891e-11  2.454444444444444e+00 -5.895772758890416e-11  0.000000000000000e+00  3.828803940564285e-11  2.454444444444444e+00 -5.895772758890416e-11  0.000000000000000e+00  3.828803940564285e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  7.317313421850713e-12  0.000000000000000e+00 -1.784455916364891e-11  0.000000000000000e+00  5.895772758890416e-11  0.000000000000000e+00 -3.828803940564285e-11  0.000000000000000e+00  5.895772758890416e-11  0.000000000000000e+00 -3.828803940564285e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 4.500000000000000e-01  0.000000000000000e+00  4.162330905306972e-01 -5.814182468810714e-12  0.000000000000000e+00  5.766054300693213e-12  2.402500000000000e+00 -5.033573557966520e-11  0.000000000000000e+00  1.032787189103601e-10  2.402500000000000e+00 -5.033573557966520e-11  0.000000000000000e+00  1.032787189103601e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.814182468810714e-12  0.000000000000000e+00 -5.766054300693213e-12  0.000000000000000e+00  5.033573557966520e-11  0.000000000000000e+00 -1.032787189103601e-10  0.000000000000000e+00  5.033573557966520e-11  0.000000000000000e+00 -1.032787189103601e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 4.666666666666667e-01  0.000000000000000e+00  4.253308128544422e-01 -1.018884976389245e-11  0.000000000000000e+00  1.634836710451282e-11  2.351111111111111e+00 -3.687850025357875e-11  0.000000000000000e+00  1.086308820674731e-10  2.351111111111111e+00 -3.687850025357875e-11  0.000000000000000e+00  1.086308820674731e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.018884976389245e-11  0.000000000000000e+00 -1.634836710451282e-11  0.000000000000000e+00  3.687850025357875e-11  0.000000000000000e+00 -1.086308820674731e-10  0.000000000000000e+00  3.687850025357875e-11  0.000000000000000e+00 -1.086308820674731e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
