 1.666666666666667e-01  0.000000000000000e+00  2.975205401093221e-01 -6.760314530396272e-12  0.000000000000000e+00  1.252720149835795e-11  3.361099930687338e+00 -6.044142963901322e-11  0.000000000000000e+00  1.162741014582025e-10  3.361099930687338e+00 -6.044142963901322e-11  0.000000000000000e+00  1.162741014582025e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.521605521457614e-03 -9.851668092419885e-14  0.000000000000000e+00  9.591372834849565e-14  0.000000000000000e+00  6.760314530396272e-12  0.000000000000000e+00 -1.252720149835795e-11  0.000000000000000e+00  6.044142963901322e-11  0.000000000000000e+00 -1.162741014582025e-10  0.000000000000000e+00  6.044142963901322e-11  0.000000000000000e+00 -1.162741014582025e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.851668092419885e-14  0.000000000000000e+00 -9.591372834849565e-14
 1.833333333333333e-01  0.000000000000000e+00  3.030046536106456e-01 -5.782152534550278e-12  0.000000000000000e+00  1.851013786691169e-11  3.300266802278100e+00 -8.668443740589282e-11  0.000000000000000e+00  1.765920742968774e-10  3.300266802278100e+00 -8.451062072367677e-11  0.000000000000000e+00  1.266693416823728e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.507338945230528e-03 -9.816019524988562e-14  0.000000000000000e+00  2.172532986843834e-13  0.000000000000000e+00  5.782152534550278e-12  0.000000000000000e+00 -1.851013786691169e-11  0.000000000000000e+00  8.668443740589282e-11  0.000000000000000e+00 -1.765920742968774e-10  0.000000000000000e+00  8.451062072367677e-11  0.000000000000000e+00 -1.266693416823728e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.816019524988562e-14  0.000000000000000e+00 -2.172532986843834e-13
 2.000000000000000e-01  0.000000000000000e+00  3.086418052239255e-01 -6.273537245249372e-12  0.000000000000000e+00  9.600154005084960e-12  3.239989228409091e+00 -6.855582768139357e-11  0.000000000000000e+00  2.081876893100798e-10  3.239989228409091e+00 -6.855582768139357e-11  0.000000000000000e+00  2.081876893100798e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.491310731441457e-03 -8.678214397095374e-14  0.000000000000000e+00  1.090898205102775e-13  0.000000000000000e+00  6.273537245249372e-12  0.000000000000000e+00 -9.600154005084960e-12  0.000000000000000e+00  6.855582768139357e-11  0.000000000000000e+00 -2.081876893100798e-10  0.000000000000000e+00  6.855582768139357e-11  0.000000000000000e+00 -2.081876893100798e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.678214397095374e-14  0.000000000000000e+00 -1.090898205102775e-13
 2.166666666666667e-01  0.000000000000000e+00  3.144377425664610e-01 -4.883482507267445e-12  0.000000000000000e+00  6.842471034218534e-12  3.180267209259849e+00 -7.833911297439045e-11  0.000000000000000e+00  5.026512539529904e-11  3.180267209259848e+00 -9.517808763348512e-11  0.000000000000000e+00  1.289430784368051e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.473439383202498e-03 -1.182309458669373e-13  0.000000000000000e+00  1.999294826915410e-13  0.000000000000000e+00  4.883482507267445e-12  0.000000000000000e+00 -6.842471034218534e-12  0.000000000000000e+00  7.833911297439045e-11  0.000000000000000e+00 -5.026512539529904e-11  0.000000000000000e+00  9.517808763348512e-11  0.000000000000000e+00 -1.289430784368051e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.182309458669373e-13  0.000000000000000e+00 -1.999294826915410e-13
 2.333333333333333e-01  0.000000000000000e+00  3.203984856509053e-01 -5.855038676116919e-12  0.000000000000000e+00  1.145522565693113e-11  3.121100745030517e+00 -8.634648551719692e-11  0.000000000000000e+00  1.559703477482799e-10  3.121100745030517e+00 -6.134204255658915e-11  0.000000000000000e+00  5.627365240457038e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.453640522982330e-03 -7.978687155407727e-14  0.000000000000000e+00 -2.890916672715349e-15  0.000000000000000e+00  5.855038676116919e-12  0.000000000000000e+00 -1.145522565693113e-11  0.000000000000000e+00  8.634648551719692e-11  0.000000000000000e+00 -1.559703477482799e-10  0.000000000000000e+00  6.134204255658915e-11  0.000000000000000e+00 -5.627365240457038e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  7.978687155407727e-14  0.000000000000000e+00  2.890916672715349e-15
 2.500000000000000e-01  0.000000000000000e+00  3.265303425263376e-01 -1.048328091002304e-11  0.000000000000000e+00  5.280775816629557e-12  3.062489835942283e+00 -9.727640915002667e-11  0.000000000000000e+00  1.445097375096793e-10  3.062489835942283e+00 -9.727640915002667e-11  0.000000000000000e+00  1.445097375096793e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.431826874413383e-03 -5.584768758559733e-14  0.000000000000000e+00  1.468165866658211e-13  0.000000000000000e+00  1.048328091002304e-11  0.000000000000000e+00 -5.280775816629557e-12  0.000000000000000e+00  9.727640915002667e-11  0.000000000000000e+00 -1.445097375096793e-10  0.000000000000000e+00  9.727640915002667e-11  0.000000000000000e+00 -1.445097375096793e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.584768758559733e-14  0.000000000000000e+00 -1.468165866658211e-13
 2.666666666666667e-01  0.000000000000000e+00  3.328399259773472e-01 -7.362499498952957e-12  0.000000000000000e+00  1.542593830450301e-11  3.004434482237657e+00 -5.887113019298340e-11  0.000000000000000e+00  1.634359314550693e-10  3.004434482237657e+00 -5.887113019298340e-11  0.000000000000000e+00  1.634359314550693e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.407908257375087e-03 -8.080949104316559e-14  0.000000000000000e+00  1.015186198993767e-13  0.000000000000000e+00  7.362499498952957e-12  0.000000000000000e+00 -1.542593830450301e-11  0.000000000000000e+00  5.887113019298340e-11  0.000000000000000e+00 -1.634359314550693e-10  0.000000000000000e+00  5.887113019298340e-11  0.000000000000000e+00 -1.634359314550693e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.080949104316559e-14  0.000000000000000e+00 -1.015186198993767e-13
 2.833333333333333e-01  0.000000000000000e+00  3.393341713637137e-01 -4.613809334585994e-12  0.000000000000000e+00  1.833977414378296e-12  2.946934684180537e+00 -5.750822040795356e-11  0.000000000000000e+00  1.204023547529687e-10  2.946934684180537e+00 -5.750822040795356e-11  0.000000000000000e+00  1.204023547529687e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.381791598647720e-03 -1.322553178084718e-13  0.000000000000000e+00  2.058162668072683e-13  0.000000000000000e+00  4.613809334585994e-12  0.000000000000000e+00 -1.833977414378296e-12  0.000000000000000e+00  5.750822040795356e-11  0.000000000000000e+00 -1.204023547529687e-10  0.000000000000000e+00  5.750822040795356e-11  0.000000000000000e+00 -1.204023547529687e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.322553178084718e-13  0.000000000000000e+00 -2.058162668072683e-13
 3.000000000000000e-01  0.000000000000000e+00  3.460203556905888e-01 -6.829314891376725e-12  0.000000000000000e+00  1.538569271986034e-11  2.889990442056048e+00 -5.836398031533463e-11  0.000000000000000e+00  1.714486330683940e-10  2.889990442056048e+00 -5.836398031533463e-11  0.000000000000000e+00  1.714486330683940e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.353380960726631e-03 -7.549603303624863e-14  0.000000000000000e+00  1.904119223405942e-13  0.000000000000000e+00  6.829314891376725e-12  0.000000000000000e+00 -1.538569271986034e-11  0.000000000000000e+00  5.836398031533463e-11  0.000000000000000e+00 -1.714486330683940e-10  0.000000000000000e+00  5.836398031533463e-11  0.000000000000000e+00 -1.714486330683940e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  7.549603303624863e-14  0.000000000000000e+00 -1.904119223405942e-13
 3.166666666666667e-01  0.000000000000000e+00  3.529061180071336e-01 -8.711420473872522e-12  0.000000000000000e+00  1.441768926468967e-11  2.833601756170081e+00 -4.776801176831214e-11  0.000000000000000e+00  1.402686855556112e-10  2.833601756170081e+00 -4.776801176831214e-11  0.000000000000000e+00  1.402686855556112e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.322577591714373e-03 -1.120943615706693e-13  0.000000000000000e+00  1.195874996251511e-13  0.000000000000000e+00  8.711420473872522e-12  0.000000000000000e+00 -1.441768926468967e-11  0.000000000000000e+00  4.776801176831214e-11  0.000000000000000e+00 -1.402686855556112e-10  0.000000000000000e+00  4.776801176831214e-11  0.000000000000000e+00 -1.402686855556112e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.120943615706693e-13  0.000000000000000e+00 -1.195874996251511e-13
 3.333333333333333e-01  0.000000000000000e+00  3.599994812404190e-01 -7.107869848255177e-12  0.000000000000000e+00  7.264522317029787e-12  2.777768626848502e+00 -3.308020524173116e-11  0.000000000000000e+00  7.083222897108499e-11  2.777768626848502e+00 -3.308020524173116e-11  0.000000000000000e+00  7.083222897108499e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.289279999571071e-03 -9.620689661593573e-14  0.000000000000000e+00  2.297294299236086e-13  0.000000000000000e+00  7.107869848255177e-12  0.000000000000000e+00 -7.264522317029787e-12  0.000000000000000e+00  3.308020524173116e-11  0.000000000000000e+00 -7.083222897108499e-11  0.000000000000000e+00  3.308020524173116e-11  0.000000000000000e+00 -7.083222897108499e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.620689661593573e-14  0.000000000000000e+00 -2.297294299236086e-13
 3.500000000000000e-01  0.000000000000000e+00  3.673088755811567e-01 -8.433753695413770e-12  0.000000000000000e+00  1.704097973842522e-11  2.722491054435971e+00 -3.839994988652506e-11  0.000000000000000e+00  1.832400897683328e-10  2.722491054435971e+00 -3.839994988652506e-11  0.000000000000000e+00  1.832400897683328e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.253384054403411e-03 -1.140658748011170e-13  0.000000000000000e+00  1.458737644566277e-13  0.000000000000000e+00  8.433753695413770e-12  0.000000000000000e+00 -1.704097973842522e-11  0.000000000000000e+00  3.839994988652506e-11  0.000000000000000e+00 -1.832400897683328e-10  0.000000000000000e+00  3.839994988652506e-11  0.000000000000000e+00 -1.832400897683328e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  1.140658748011170e-13  0.000000000000000e+00 -1.458737644566277e-13
 3.666666666666666e-01  0.000000000000000e+00  3.748431635485748e-01 -7.218003972297993e-12  0.000000000000000e+00  2.072469973413149e-11  2.667769039294321e+00 -7.470424279176768e-11  0.000000000000000e+00  7.315037464650231e-11  2.667769039294321e+00 -7.470424279176768e-11  0.000000000000000e+00  7.315037464650231e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.214783122912977e-03 -9.145115220654532e-14  0.000000000000000e+00  1.451521194906213e-13  0.000000000000000e+00  7.218003972297993e-12  0.000000000000000e+00 -2.072469973413149e-11  0.000000000000000e+00  7.470424279176768e-11  0.000000000000000e+00 -7.315037464650231e-11  0.000000000000000e+00  7.470424279176768e-11  0.000000000000000e+00 -7.315037464650231e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.145115220654532e-14  0.000000000000000e+00 -1.451521194906213e-13
 3.833333333333334e-01  0.000000000000000e+00  3.826116668736238e-01 -1.070121768975696e-11  0.000000000000000e+00  8.605727241928207e-12  2.613602581800414e+00 -5.864464469595987e-11  0.000000000000000e+00  9.976686143886582e-11  2.613602581800414e+00 -5.864464469595987e-11  0.000000000000000e+00  9.976686143886582e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.173368239606899e-03 -9.516346044513568e-14  0.000000000000000e+00  1.826802598081656e-13  0.000000000000000e+00  1.070121768975696e-11  0.000000000000000e+00 -8.605727241928207e-12  0.000000000000000e+00  5.864464469595987e-11  0.000000000000000e+00 -9.976686143886582e-11  0.000000000000000e+00  5.864464469595987e-11  0.000000000000000e+00 -9.976686143886582e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.516346044513568e-14  0.000000000000000e+00 -1.826802598081656e-13
 4.000000000000000e-01  0.000000000000000e+00  3.906241953528031e-01 -8.802569784194247e-12  0.000000000000000e+00  1.868832866236403e-11  2.559991682343422e+00 -3.943068094258706e-11  0.000000000000000e+00  1.379589775751811e-10  2.559991682343422e+00 -3.943068094258706e-11  0.000000000000000e+00  1.379589775751811e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.129028319899595e-03 -9.077547741265235e-14  0.000000000000000e+00  8.157970826649930e-14  0.000000000000000e+00  8.802569784194247e-12  0.000000000000000e+00 -1.868832866236403e-11  0.000000000000000e+00  3.943068094258706e-11  0.000000000000000e+00 -1.379589775751811e-10  0.000000000000000e+00  3.943068094258706e-11  0.000000000000000e+00 -1.379589775751811e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.077547741265235e-14  0.000000000000000e+00 -8.157970826649930e-14
 4.166666666666667e-01  0.000000000000000e+00  3.988910778393866e-01 -9.961476088449217e-12  0.000000000000000e+00  1.848438069274039e-11  2.506936341321454e+00 -5.230083033325172e-11  0.000000000000000e+00  1.309379271674516e-10  2.506936341321454e+00 -5.230083033325172e-11  0.000000000000000e+00  1.309379271674516e-10  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.081650420805117e-03 -6.854065925931963e-14  0.000000000000000e+00  1.914527564261803e-13  0.000000000000000e+00  9.961476088449217e-12  0.000000000000000e+00 -1.848438069274039e-11  0.000000000000000e+00  5.230083033325172e-11  0.000000000000000e+00 -1.309379271674516e-10  0.000000000000000e+00  5.230083033325172e-11  0.000000000000000e+00 -1.309379271674516e-10 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  6.854065925931963e-14  0.000000000000000e+00 -1.914527564261803e-13
 4.333333333333333e-01  0.000000000000000e+00  4.074231955548726e-01 -1.012528949573266e-11  0.000000000000000e+00  1.440741970171189e-11  2.454436559137458e+00 -3.668576553650382e-11  0.000000000000000e+00  5.068168107413840e-11  2.454436559137458e+00 -3.668576553650382e-11  0.000000000000000e+00  5.068168107413840e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.031120055534311e-03 -8.595468087291280e-14  0.000000000000000e+00  2.167484941528741e-13  0.000000000000000e+00  1.012528949573266e-11  0.000000000000000e+00 -1.440741970171189e-11  0.000000000000000e+00  3.668576553650382e-11  0.000000000000000e+00 -5.068168107413840e-11  0.000000000000000e+00  3.668576553650382e-11  0.000000000000000e+00 -5.068168107413840e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.595468087291280e-14  0.000000000000000e+00 -2.167484941528741e-13
 4.500000000000000e-01  0.000000000000000e+00  4.162320179212392e-01 -5.155098570241989e-12  0.000000000000000e+00  7.941813873202364e-12  2.402492336194301e+00 -5.772538003157024e-11  0.000000000000000e+00  6.419931253276445e-11  2.402492336194301e+00 -5.772538003157024e-11  0.000000000000000e+00  6.419931253276445e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.977321568968618e-03 -9.496743669235030e-14  0.000000000000000e+00  2.103924673368951e-13  0.000000000000000e+00  5.155098570241989e-12  0.000000000000000e+00 -7.941813873202364e-12  0.000000000000000e+00  5.772538003157024e-11  0.000000000000000e+00 -6.419931253276445e-11  0.000000000000000e+00  5.772538003157024e-11  0.000000000000000e+00 -6.419931253276445e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  9.496743669235030e-14  0.000000000000000e+00 -2.103924673368951e-13
 4.666666666666667e-01  0.000000000000000e+00  4.253296411343104e-01 -1.151734263515891e-11  0.000000000000000e+00  1.281680317433143e-11  2.351103672888965e+00 -3.743227949826178e-11  0.000000000000000e+00  8.459410949512858e-11  2.351103672888965e+00 -3.743227949826178e-11  0.000000000000000e+00  8.459410949512858e-11  0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.920138581678448e-03 -8.707184279144187e-14  0.000000000000000e+00  1.525437762217585e-13  0.000000000000000e+00  1.151734263515891e-11  0.000000000000000e+00 -1.281680317433143e-11  0.000000000000000e+00  3.743227949826178e-11  0.000000000000000e+00 -8.459410949512858e-11  0.000000000000000e+00  3.743227949826178e-11  0.000000000000000e+00 -8.459410949512858e-11 -0.000000000000000e+00 -0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.707184279144187e-14  0.000000000000000e+00 -1.525437762217585e-13
